"id_mention","full_text"
"00542fc52e594f5e59c19c176c8d295f","olá povo de São Paulo votem no Pablo Marçal sim 28 Pablo Marçal sim prefeito do povo de São Paulo"
"00544bc937fb78dca37bd5f13598d925","RICARDO NUNES aqui em SP é o PSD no oculto. VOTE 28 PABLO MARÇAL."
"00555e44c5e03a58b7e21969b985cf1d","Já mirando no segundo turno, Nunes e Boulos intensificam ataques mútuos. Levantamentos colocam os dois na liderança https://www.aredacao.com.br/noticias/217843/ja-mirando-no-segundo-turno-nunes-e-boulos-intensificam-ataques-mutuos https://www.facebook.com/photo.php?fbid=1328426878487261&set=a.763785698284718&type=3"
"0055bd5dc6281847f3e0efc41678de7f","...provocativo direcionado à campanha desde a chegada de Marçal ao local do debate. Temas Pablo Marçal soco [Additional Text]: Boulos cresce, segue líder e fará 2º turno com Marçal, que passa Nunes, diz Atlas Intel Marçal diz que quem vota em mulher não é..."
"0055c139c1752f98077498701536f23f","Bom dia ! SP ❤50 Boulos"
"0056203edf7eef3ee44627141c216e05","...baseada no que ocorreu no debate do último domingo entre os candidatos à prefeitura de São Paulo. Pablo Marçal, como Elon Musk, tem sido acusado de usar a liberdade garantida pela democracia para atacar as suas instituições e ofender seus adversários. E de..."
"005623a5b863a8d67d3ad89e239e2c31","Fica firme Pablo Marçal, Deus está com vc e o povo TMB, por mas que não votamos em São Paulo, nós estamos com vc."
"00563a1f3ea2a7a798d1f5d06e15bc69","Pablo Marçal ❤❤❤. Votem M 28"
"00569dc25599b7147c6e2750563be410","PR SILAS MALAFAIA, não afirma que ajudou ou atrapalhou PABLO MARÇAL: ""Eu não ""venci"" ninguém,"" eu não ""venci"" ninguém"", com sugestões repetidas"". 🙏 🇧🇷 ❤"
"0056abe6f864ab7052d7ade99e9ceeee","Rodolfo Landim, sobre os motivos que podem ter contribuído para lesão de Pedro na Seleção Brasileira: ""A gente ficou sabendo que a carga aplicada para ele, equivalente a 4,5 km, é muito forte para um jogador voltando de lesão."" 🔴⚫️ 📽Tnt Sports Curtiu ? Deixa o like e siga nossa página Pra ajudar no crescimento.❤️ . . . 📲Acesse nosso perfil, sempre com assunto atualizado sobre o mais querido. ✅Siga : all_rubronegro . . . 🔔Ativem as notificações . . . #VamosFlamengo #NaçãoRubroNegra #Issoaquiéflamengo #UmavezFlamengo #SempreFlamengo #MaisQuerido #Contecomigomengao #flamengo #acimadetudorubronegro #ninhodourubu #noticias #jorgejesus #copadobrasil #copadomundo #flamengoatemorrer #flamengooficial #followforfollowback #flamengomeuamor #Brasileirão2024 #CRF #MaiordoMundo #CBF #CopadoBrasil #Flamengo2024 #uefachampionsleague #viral #1 #Olimpíadas2024 #NFL #Rubronegro"
"0056d5e7c4aeb11c77aa51f24b422b8c","Flamengo e Fluminense assinaram o contrato de concessão do Maracanã junto ao Governo do Estado do Rio de Janeiro hoje. O evento aconteceu na manhã desta sexta, no Maracanã, e contou com a presença de Rodolfo Landim (presidente do Flamengo) e Mário Bittencourt (presidente do Fluminense), logo após as eliminações dos clubes nas quartas de final da Libertadores. Mário Bittencourt disse: - Esse é um dia muito importante para o Fluminense e, com certeza, para o Flamengo. Venho dizer que nós estamos muito felizes de poder ter o Maracanã pelos próximos 20 anos, ao lado do nosso clube coirmão, ao lado de um clube que é nosso adversário no campo, mas que nos últimos cinco anos se tornou um grande parceiro fora dele. A gente tem uma relação muito boa, muito bacana e de muito respeito e amizade e conseguimos com sucesso de ganhar essa concessão. Nós respeitamos todos os processos, sejam eles jurídicos ou administrativos, e ficamos muito felizes - comentou Mário, e logo na sequência Landim completou: - Como o Mário falou, é um dia de grande alegria. Eu acho que é o coroamento de um esforço que vem sendo feito há cinco anos. Eu me lembro que quando assumimos a presidência do Flamengo, a gente foi ao Governo do Estado porque a gente precisava aqui do Maracanã. O Maracanã tinha uma série de problema naquela época, até mesmo de manutenção. E esse é o Maracanã, o estádio símbolo do futebol do mundo inteiro. A nossa ideia foi acolhida em abril de 2019, e Flamengo e Fluminense começaram a administrar o Maracanã. Foi um processo de aprendizado muito longo e uma parceria com o Fluminense, que eu diria que é praticamente perfeita. Nós somos grandes adversários do campo, mas aqui no Maracanã nós somos grandes parceiros - completou o mandatário do Flamengo. 🗞️ Thales Soares ge.globo 📸 Flamengo #flamengo #flamenguista #flamengoatemorrer #flamengoéflamengo #flamengomeuamor"
"005721b24c6f2c5e947a43fb7ba871e2","Aqui em Guarulhos, Marçal NAO apoiou o Xerife oficialmente..Marçal iria apoiar a vice do xerife q é do prdb...Aqui em Guarulhos o único candidato de direita é o Lucas Sanches q está batendo de frente com o sistema e não tem apoio de Marçal nem de Bolsonaro......O resto dos candidatos são tds de esquerda, inclusive o xerife, q está no Republicano, mas q nasceu da esquerda aqui."
"0057262cd5cf3b39a1495d833bf38abd","...Brasil desde o dia 30 de agosto. Segundo ofício da PF encaminhado ao ministro, o perfil de Pablo Marçal fez diversas postagens desde o dia 2 de outubro – dentre elas, a que mostra laudo falso contra Guilherme Boulos (PSOL). “Ressalta-se que o uso sistemático..."
"00572bab4547d2f523a7f828f9be9b6c","...capitais do Pará e do Ceará. Além das viagens, o petista também deve iniciar nos próximos dias a gravação de novos vídeos para aliados que estão no segundo turno. O material é aguardado especialmente pela campanha de Guilherme Boulos (PSol) em São Paulo. Em..."
"00573d270b17890e0791bcbfba1ede3b","Olá Luciano, ouvi que o Boulos vai ser cassado ai o Marçal concorre com Nunes. Será verdade?"
"005774373f0510a794f2396044ecbcaa","Gratidão CAÊ Campos do Jordão"
"0057c6b6402ebf9cbd452279cf5acd13","Paulistano, não seja ingenuo, não seja massa de manobra!! O candidato do sistema, no teatro das tesouras, são Boulos e Nunes!! Parem de discordia entre direita e esquerda, votem em candidatos anti sistema. No fim, o povo, tanto de esquerda quanto de direita é que se lasca!! Sejam inteligentes!!"
"0058489a2e00432d6413e91376b0df05","O ideal é Marçal no segundo turno, não ganha do Boulos. Nunes ganha de Boulos."
"0058a00a46791a5c531497e4a2334573","Para mim, já está caracterizado o efeito algoritmo…Com essa metodologia, a urna contando os votos, o prefeito será o Boulos… Esse método tem demonstrado muito eficiente…foi o que elegeu Lula…Temos que acabar com falsas eleições…"
"0058c587ef7b2c981710d20502ae5a49","FECHAMENTO COM PABLO MARÇAL Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 FECHAMENTO COM PABLO MARÇAL Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28 Ⓜ️ 28"
"0058faadee29a1340fc020d1b1ce2cbc","Meu jumento brigadeiro, pode ter a plena certeza que o Pablo vittar Marçal, não devora nem uma cenoura 🥕 e como não existe se for,então quem irá para o segundo turno é o Marçal e o Ricardo Nunes e o Marçal será devorado pelo o Nunes no segundo turno com uma ampla vantagem!isso vai acontecer só pra dar um susto na política nacional agora na próxima legislatura o Pablo Marçal será o prefeito de São Paulo, olha lá se ele sair a governador de sampa e eu estiver com ele será sim eleito se eu não estiver com ele será uma outra derrota do Pablo Marçal!porque eu sou a pedra ângular da caminhada rumo a vitória!"
"00599e26c1b76bd3aace3a13f3baa834","Precisamos de você, Cida! Neste momento, cada voto conta! Entre no nosso grupo de Zap e fique por dentro da nossa campanha: https://boulos50.com.br/zap-boulos/ 💪 #Boulos50"
"0059d0a10665e0c8c0d021f7a67cab05","Boulos 50 Prefeito de São Paulo. Marçal e o Comparsa na Cadeia"
"005a169efd8d3667bf98f43b04e5c60c","José Antônio parimoschi 🚀🚀🚀Prefeito22"
"005a4a1d5af6085e1cf032e143e993b6","Estou aguardando a vitória de Boulos e Marta."
"005a780d72cbf34fd60d899edb02c179","Ta dando um de silas malafaia bolsonaro toma cuidado pra vc não perder seus patriotas que alguns vc já perdeu continua sendo pau mandado do silas malsfaia e valdemar da costa neto aqui em são paulo o nosso futuro prefeito de São paulo e pablo marçal vocês queira ou não"
"005a84f7cd8bcd7a117656b9d9b51f56","Datena deu cadeirada no Pablo Marçal! Dessa vez, Datena perdeu o controle, o que está acontecendo nessa eleição? . . . #eleições #saopaulo #debate #pablomarcal #datena #reels #cortes #povobrasileiro #giganteacordou #eleições2024 #cortes"
"005b0f84ffb2df25e16c00147ace66f4","Se eu morasse em São Paulo votaria em Pablo Marçal 28🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷"
"005b1065481567cb39c05411bed52a82","Candidato do PSOL afirmou que o evento foi importante para comparar as candidaturas Guilherme Boulos avalia participação no debate promovido pela RECORD https://noticias.r7.com/eleicoes-2024/video/guilherme-boulos-avalia-participacao-no-debate-promovido-pela-record-29092024/"
"005b8cd6a8dbcb8da3392e57fb9b7367","Segundo apuração, o candidato à Prefeitura de São Paulo Pablo Marçal (PRTB) afirmou que não vai falar com a imprensa após o resultado das eleições municipais. O prefeitável só deve se pronunciar quando as suas redes sociais voltarem ao ar. Os comentaristas Luiz Felipe D’Avila, Dora Kramer e Nelson Kobayashi analisaram o assunto. #JPEleições Marçal não deve falar à imprensa após resultado das eleições; Vilela, Kramer e Kobayashi debatem https://www.facebook.com/601614411999601/videos/1049857439699798"
"005bd637290a3989d282fd8d3fea5d8b","E amanhã Ⓜ️2️⃣8️⃣🇧🇷 #saopaulo #28 #prefeito #pablomarcal #marçal #brasil #eleicoes2024"
"005bddc50bfab8a4e1119355d74d9f89","Engraçado em outras pesquisas Marçal está a frente e Boulos não vai nem pro segundo turno, nesta pesquisa Boulos está em primeiro e Marçal fora do segundo turno, de quem é esta pesquisa ? do grupo folha !😂😂😂😂 tudo explicado né."
"005be9f175187f946ad8668960d4484d","PREFEITO DE SÃO PAULO PABLO MARÇAL HÁ PREFEITURA DE SÃO PAULO JÁ É SUA PABLO MARÇAL PAULISTAS ABRAM OS OLHOS 👀👀👀👀👀👀👀👀👀👀👀👀👀"
"005bea99e6818d485c813885a2c7f17e","Meu eu queria saber que raiva que Eduardo Bolsonaro e Silas Malafaia tem do Pablo Marçal. Gente esquece o homem, tá parecendo a Red Globo quando não parava de falar do nosso presidente Bolsonaro....afff"
"005c07b00f5d42c9636d5f05e3d8466e","Boulos disparado o melhor pra São Paulo ❤️"
"005c19061a06959f789883459ca75077","Apesar do Boulos ser repugnante, como é qualquer invasor de casa, o Nikolas falhou em divulgar sem saber se o laudo procedia. Quanto ao Marçal, mesmo que o laudo fosse verdadeiro, fica pra lá de suspeito quando assinado por um amigo dele... Quanto à revista Metrópole, por que Níkolas é identificado como ""bolsonarista"" e Boulos não é identificado como ""petista""? 🤔Essa diferença no tratamento faz a manchete soar tendenciosa."
"005c2f152ac5406ac20fa43988be79f5","Eu amo demais papai Lula , vamos que vamos pro segundo turno é BOULOS na cabeça é 50"
"005d1cc2d66c272f8ad6f1b6ec90684f","Não moro em São Paulo,mas se morasse eu votaria no Pablo Marçal .pra mudar esse sistema .."
"005eb922481d163fdd987235f3ccbb52","William Primo Qualquer um menos o Boulos...pode ser até um carrinheiro, pelo menos é trabalhador."
"005f3995aaa2aec0db7ce8786e50382d","Pablo Marçal, futuro prefeito de São Paulo"
"005f4f56094570cf6d1ddf382b9686fe","Torço muito por Boulos ❤❤"
"005f9496bd227b4cd91824f90b7331df","São Paulo BOULOS EM SAPOPEMBA* _26/09 - QUINTA-FEIRA_ • 15:00 - Caminhada no comércio do Largo do Grimaldi Ponto de encontro: Largo do Grimaldi - Av. Sapopemba - Jardim Grimaldi • 16:30 - Carreata em Sapopemba Ponto de encontro: Rua Visconde de Sousa..."
"005fb72bad1525257f26b5c6f1cc5630","E tem gente mamando o Marçal, Nunes e Boulos. É triste ver o potencial dela não ser aproveitado pelo povo de SP"
"00612fe56373b3ea4b598a2953182ea4","#revoltapopulardigital #justica #sp #pablomarcal #liberdade #liberdadedeexpressao #censuranuncamais #direita #conservadores #brasil #marcal28"
"00617cc05b7317110cb62c3d47f81409","PABLO MARÇAL É O PROXIMO PREFEITO E VAI AJUDAR BOLSONARO NO ANO DE 2026, PORQUE ELE NAO GUARDA MAGOA !!!"
"0061deabae0efa1bf2488d64c190779a","Pesquisa para prefeito SP 2024 Veritá com Pablo Marçal, Ricardo Nunes, Datena, Tabata Amaral e Boulos mostra quem está na frente na pesquisa eleitoral para São Paulo. A pesquisa Verita hoje foi bem diferente da Datafolha, Quest, Atlas, Futura e outras... Pesquisa sp 2024, pesquisa eleitoral sp, pesquisa para prefeito, nova pesquisa Veritá SP, nova pesquisa para prefeio de São Paulo 2024, pesquisa eleitoral são paulo 2024 veritas, quem está na frente das pesquisas em são paulo Sp hoje. ✔ Se inscreva neste canal: https://www.youtube.com/@jeffersonpereirabr?sub_confirmation=1 ✔ Siga-nos: https://www.instagram.com/jeffersonpereiraoficial/ Aqui você acompanha os desdobramentos da política no Brasil em 2024, trabalhamos para fazer um filme completo daquilo que está acontecendo em Brasília no senado federal, câmara dos deputados e também na presidência e no judiciário, com as últimas notícias e desdobramentos do presidente Lula, Jair Bolsonaro e dos ministros do STF. Seja membro deste canal e ganhe benefícios: https://www.youtube.com/channel/UCU9X_Tbo0-0BVVVLnJkDjdQ/join #pablomarcal #pablomarçal #política #bolsonaro #lula #news"
"006203be3cc8e126c2bf58d1449e611d","Vou contra o título desse canal: cristão não anda discernindo heresias e manipulação. Como alguém pode acreditar nesse chororo e que Tarcisio reuniu pastores pra perseguir Pablo Marçal. Eu nem preciso de pastor pra me orientar que ele usa a neurociência pra manipular informações, mente e ainda se coloca como o salvador de SP. Sou pós graduada em psicologia e neurociência, e o que estou vendo, é uma das matérias em prática. Pablo Marçal é um excelente aluno. Misericorida Jesus da sua igreja, porque quando o anticristo aparecer com a mesma conversa de falsa paz, muitos escolhidos cairão."
"00620ba17809c73a4f12ecabb060124b","...Lúcia diz que desinformação nas eleições é ""cabresto digital"".Justiça determina suspensão do perfil de Pablo Marçal no Instagram.Cármen Lúcia lembrou ainda dos 36 anos da Constituição, completados neste sábado (5), e afirmou que foi a Carta Magna que..."
"006223e95add48ef3b59fbf4aceaecde","O problema desses caras é achar que o Marçal tá vindo para política de São Paulo porque ele tá querendo fazer isso os interesses de Marçal é muito menor do que o que o próprio Deus está querendo nesse tempo para São Paulo Pablo Marçal quer essa eleição Deus já decidiu por isso que eu acho que vai dar m"
"00623efc0041f0a53c628100f37e69ff","Se tiver uma eleição justa em São Paulo e o Boulos ganhar, pode desistir do povo, terão o governo que merecem"
"0062610e0f498f12f97f52542f5e6e7a","Marsal é um contador de ilusão está semana em um comentário rebaixou as mulheres está difamando aqueles que sempre defendeu à direita com o Gustavo Gaia bolsonaro Silas Malafaia e vários outros deixou para chegar na última hora da manifestação de sete de setembro para fazer um corte com bolsonaro e aparecer na mídia é um verdadeiro paraquedista e a direita tem que aprender já sofremos com isso no passado com João Dória Alexandre Frota e Joyce royceman agora tá aí mais um traidor chamado Pablo Marçal"
"0062fd3551ca5e662d6405a0954f6ea0","Pablo Marçal pra presidente do Brasil"
"00631da2d94c6aa25b89fb8bd66b5132","Se eu morasse em São Paulo eu votaria no Pablo Marçal"
"0063aa5618b540deeea34f7a90475e4b","...pulverizado, em que ao menos três candidatos têm chances de avançar à segunda etapa. Em São Paulo, Guilherme Boulos (PSOL), Pablo Marçal (PRTB) e Ricardo Nunes (MDB) devem disputar as duas vagas voto a voto. O cenário é parecido em Belo Horizonte, onde despontam..."
"0063b126abd8f6aff2a956401a5701c1","Boulos foi muito feliz, essa turma tucana da CBN sempre criticou os candidatos pelas baixarias e poucas propostas nos debates, agora vem perguntar sobre o prefeito não reeleito na cidade de Belém do Pará! Daqui a pouco vão perguntar ""por que o BOULOS, não fez de tudo para evitar o furacão Milton, nos EUA?"""
"00641c13a94423680e8cf3202fc3aaab","VOTEM BOULOS 50 PREFEITO PARA SP VOLTAR A CRESCER E SER MAIS HUMANA"
"006476ed96e993f175f3143693b3cee0","Senador e Astronauta Marcos Pontes. astropontes agradeço a confiança. Aqui em Morungaba a população quer Renovação e volta 10 para Prefeito. #senadorastronautamarcospontes #morungaba #renovação #republicanos #pl #10"
"0064bf0221b143e5e089b03a53161198","A farsa de Pablo Marçal envolvendo um dos maiores líderes evangélicos do Brasil. Não é possível um evangélico continuar apoiando esse farsante! https://www.facebook.com/518217586326686/videos/1276853690158185"
"0064c0cca383d2f165648cafa680bd5b","Deus te abençoe Pablo Marçal e sua família"
"00653c3fe750a1b83294d36de68f4fba","Apesar do episódio de agressão de José Luiz Datena (PSDB) a Pablo Marçal (PRTB) durante o debate promovido pela TV Cultura neste domingo, 15, os principais candidatos à Prefeitura de São Paulo confirmaram presença no próximo debate, que será realizado..."
"00665ed40dfa3aea7bf4fa3a6eee2663","O problèma que os votos do Pablo Marcal a maioria veio do boulos e voto da quebrada eles Vai votar no boulos"
"00668dabaab96a71e8bbb4a893f0dbab","Mulheres x homens: o detalhe do Datafolha de SP que pode decidir eleição A pesquisa Datafolha, divulgada nesta quinta-feira (3), analisou a rejeição dos candidatos à Prefeitura de São Paulo (SP). O levantamento mostrou Guilherme Boulos (PSOL) e Pablo Marçal (PRTB) em situações opostas entre homens e mulheres.O que o Datafol https://noticias.uol.com.br/eleicoes/2024/10/03/mulheres-x-homens-o-detalhe-do-datafolha-de-sp-que-pode-decidir-eleicao.htm?utm_source=facebook&utm_medium=social-media&utm_content=geral&utm_campaign=noticias"
"006705005d6d588cccdf3227fd10b06b","Agora tô convocando todos os amigos e seguidores pra votar no Boulos 50"
"006713a9f61ed2abdf61fe30792c1bd3","eu sou bolsonarista mas o que bolsonaro e Tarcísio fez como Pablo Marçal foi muita covardia então entre bolsonaro Tarcísio e Pablo Marçal eu escolho Pablo Marçal para presidente faz o m"
"006915f50c5ad842070b4529439f7c9b","#fazom28🇧🇷 #sotemresultadoquemfaz #marcaladiferencia #pablomarcal #pablomarçal #frases #religião #corte #video #conhecimento #naoacensura #marcaleleito #love #amor #foto #photography #espiritualidade #sport #sp #saopaulo #brasil #brazil #deus #jesus #deusnocomando #jesuschrist #jesuscristo #amor #love #musica #music"
"00691ebb353cba856caa25ce90938ac9","Bolsonaro Malacraia e TARCÍSIO se o Brasil fosse um País sério Datena Lula Boulos e muitos políticos e bandidos estariam presos, hipócrita oportunista do centrão que enganou o povo."
"00696060ebe1bdb182d600bcef5ab70d","Votei no Marçal, já mais votarei no boulos. Boulos não tem estrutura pra ser prefeito de São Paulo,voto no menos pior Nunes."
"00696880099ef99c0d5a6def4cbc3bd4","José Bastos Padilha e Rodolfo Landim nessa ordem os melhores presidentes na história do Flamengo! 👏"
"006976504c1f7c14fd05eba025cb4122","TAMBÉM, SOU BOLSONARISTA E VOTO EM PABLO MARÇAL. PSD NUNCA 55 NEM PENSAR É 28."
"0069ef8960ab46aec4ed0048e42f1c34","...acompanhou durante cerca de quatro horas um empate técnico triplo entre Ricardo Nunes (MDB), Guilherme Boulos (PSOL) e Pablo Marçal (PRTB). No fim, Nunes e Boulos seguiram para o segundo turno, mas a diferença do emedebista, primeiro colocado, para Marçal foi de..."
"0069f5ae6ccaa4b369a5f338110f372d","Pablo Marçal não está sendo apoiado por Bolsonaro, e o ex PR sabe que ele é uma farsa. Ele age, igual a Dória, ele usa Bolsonaro p/ atrair os eleitores dele. É desonesto: pega trechos de entrevistas ou lives de políticos bolsonaristas e edita a seu favor. Fez isso com Eduardo Bol, com Nicolas Ferreira tb. É um ator, Ñ vale nada! É esperto e perigoso: elogia o ex PR pra, no final, fazer uma crítica. E o que fica é a crítica! Tenho pena dos paulistanos!"
"006a4d0664614f5b50f79b59450fd58b","CERTAMENTE, O BRASIL PRECISA de um ( Presidente de pulso firme que represente nosso país Brasil). Pois certamente, o Brasil está um ( BARCO ADERIVA SEM DIREÇÃO ENTREGUE AOS MAFIOSOS organizações criminosas, principalmente em Manaus-Amazonas, as organizações criminosas estão a tomar conta do Estado). Sobretudo, Porque nossas ( fronteiras abertas são entradas de imigrantes clandestinos). Es preciso que a polícia federal, fiscalizem as fronteiras. E, esses imigrantes vêns para o Brasil para viver as custas do povo Brasileiro, de ( auxílios do governo). Pois sou contra imigrantes ilegais dentro do meu País Brasil. Sobretudo, Sou contra o ( PE-DE-MEIA). POIS, NOSSO PAÍS BRASIL ES UM rico, temos que ter mais (empregos para os jovens Brasileiros trabalharem para prosperar é não viver, de bolsa esmola do governo que causa pobreza extrema e miséria, certamente, quando acaba o dinheiro deles eles vão pedir esmolas nas ruas. Contudo, falta vontade política por parte desse Sr.presidente Luiz Inácio Lula da Silva, agir, não só ficar falando SOBRE ( CRESCIMENTO e investimentos)más sim, fazer com as empresas CRIEM mais empregos para os jovens Brasileiros e não ( SAQUEAR AS POUPANÇAS DOS BRASILEIROS PARA DAR PARA OS JOVENS QUE NÃO QUEREM SABER DE ESTUDAR, E SIM FICAR A DISTRIBUÍ ÓDIO NA INTERNET). CERTAMENTE, SOU BRASILEIRA E NÃO TENHO PARTIDO POLÍTICO MUITO MENOS ENDEUSAMENTO POR TAIS POLÍTICOS CORRUPTOS. CONTUDO, desde cedo trabalho, para pagar impostos caro neste país, é juntar um dinherinho para comprar uma casa, e, esse Sr.presidente ( SAQUEAR AS POUPANÇAS DOS POBRES, não está correto). Pois se os jovens queserem aprender eles que estudem para prosperar. CERTAMENTE, somos um país SOBERANO, e esse Sr.presidente atual, não pode deixar que outros líderes de outros alhures vens ditar as regras neste País. Principalmente, ( que embaixadas de outros países vens DITAR AS ORDENS DE como agir com o ensino no Brasil). Ora ESSA! Esse Sr presidente, não agi sobre as ( QUEIMADAS QUE ESTÃO A MATAR OS ANIMAIS QUEIMADOS E AS PESSOAS ESTÃO A MORRER ASFIXIADAS COM FUMAÇA). POIS EM MANAUS, ( PRENDEM OS CRIMINOSOS QUE ESTÃO A ATEAR FOGO NO BRASIL). POIS DEMITAM ESSA (Sra. Ministra Marina Silva do Meio ambiente que não resolve as situações das queimadas). Ora ESSA!...o que fazes essa Sra. Que não tens PULSO FIRME, fica ( conivente com As ONGS INTERNACIONAIS OFERECEM MUITO DINHEIRO PARA O FUNDO AMAZÔNIA PARA EXPLORAR NOSSAS RIQUEZAS NATURAIS). E DEPOIS CULPA OS (BRASILEIROS POR DESTRUIR A AMAZÔNIA). POIS A AMAZÔNIA, ES DOS BRASILEIROS E TEMOS O DIREITO DE USUFRUIR DOS NOSSOS PATRIMÔNIOS. E POR FIM, O SR.PRESIDENTE tens que dá ( prioridade para os BRASILEIROS QUE ESTÃO EM SITUAÇÃO VULNERÁVEL NAS RUAS DO BRASIL DE NORTE A SUL, A MORRER DE FOME E NÃO OS IMIGRANTES E BUSQUEM OS BRASILEIROS QUE ESTÃO A DORMIR DEBAIXO DAS BARRACAS EM PORTUGAL E PEDIR ESMOLAS NAS RUAS VERGONHA DEPOIS DE TERMOS UM PAÍS GRANDE RICO, NOSSOS CONTERRÂNEOS VÃO SERVIR DE MASSA DE MANOBRA PARA mão escrava barata, será se não cansaram de ser ex-colônia dos ( piratas portugueses os Bandidos). Por isso que este País Brasil és dessa forma, a ( corrupção e bandidagem podridão está incrustada neste País). CONTUDO, O BRASIL, tens tudo para ser uma ser uma ( potência), falta vontade política e os políticos corruptos pararem de roubar dinheiro público pago dos nossos impostos muito caro e além disso, casarem as fichas de políticos corruptos nestas eleições municipais. NO ENTANTO, esse cidadão Pablo Marçal es um ex-condenado e tens ligações com facções criminosas, não era para estar na política e sim ( PRESO) e junto os Sr.ex-presidente e seus familiares ladrões do ( rachadão). Ora, que País es ESTE???....das (🍌🍌🍌). Pois cadeia serve para todos inclusive para políticos corruptos. Sobretudo, para os criminosos que estão à atear fogo no Brasil, pois prendem sem direito a ( fiança) certamente, os matará muitos (animais queimados). Portanto, Sr. Presidente pague o ( pe-de-meia) com os seus salários e salários dos políticos corruptos que roubam nosso dinheiro público pago dos nossos impostos, muito caro. E depois o voto não tens que ser ( obrigatório e nem influência-lo os jovens a votarem aos 16anos). Ora,se os adultos já votam errado dirá os jovens. Deportem os ( imigrantes vândalos que fazem vandalismo no Brasil). Ora, as (LEIS neste País Brasil precisa seres ágeis e não brandas e FROUXAS). Pois o Brasil não és a casa dá Mãe Joana.(Nossas Leis precisam ser respeitadas, com todos desde dentro com os Brasileiros até os imigrantes)."
"006a64eb6e4889d799958062f09e5966","Ninguem aqui pastor esta apoiando o que Pablo Marçal fez ele errou como o senhor e erra muito"
"006aaa1cb676de255829b70ca45cccba","É Boulos segundo turno !! É 50"
"006ab858bf4e9ab69972437d1b2be194","Nunes e Boulos é tudo farinha da mesma mandioca."
"006b81d9d68366058683a16119edc700","Brother nao adianta nada. Quem vota em Boulos, nao ta nem ai pra crime"
"006bb490d8689321fe688aafd82a8db8","Boulos é invasor de propriedade"
"006bbbe195035d774caa3399cf3f86a3","SOMOS TODOS PABLO MARÇAL PRA PREFEITO DE SÃO PAULO 28,..."
"006c22789f9882b14c5659a7cf1b00c2","Mais uma vez silas vc passando vergonha, não adianta vc vai ter que engolir o Pablo marçal faz o M 28"
"006c340bba89d18429593a13881fc858","Parabéns, Gringo. Muita saúde e obrigado por tudo. Te amo dejanpetkovicoficial"
"006d05c1b15285713295a4c5ca3d511c","Deus abençoe o Pablo Marçal"
"006d2fac26f49639f337282c8b14999a","#fazom #pablomarcal #saopaulo #mentesbrilhantes #empreendedorismo"
"006d2fed203c0bd061eebc41f605f342","Miriam Passos."
"006d5157442539ebb3592088f5584710","SENSURA NO BRASIL? 🇧🇷 #pablomarcal #sp #bitcoin #brasil #politica"
"006db394345ee2e1c9c35437521df259","Não de falsas esperanças a nós Boulos fora do segundo turno é o melhor cenário que São Paulo pode querer"
"006df6fb504b1872a47112255b5af23c","Parabéns"
"006e7ecce5cbd5f341d16787d41b6827","Pablo Marçal será o nosso próximo Prefeito de São Paulo e futuramente será o nosso Presidente do Brasil!!! Ⓜ️2️⃣8️⃣"
"006eef186cbe15a3c6570f99fb4bbd5f","...manteve a mesma quantidade de cadeiras conquistadas em 2020. A sigla é seguida por MDB, PL e União Brasil, que conquistaram sete vagas cada um. O PSOL de Guilherme Boulos também manteve as seis cadeiras em 2020 e segue na quinta posição entre as maiores..."
"006f5af248fbb14e01cf863cc9f97e46","Pablo Marçal ❤❤❤"
"006fd1a38ee1d02c0833a717da711fbf","O caderudo não consegui kkkkk o Pablo Marçal tem deus no caminho dele kkkkk já ganhou dá-lhe Marçal você e nosso prrfeito"
"00710d17f5f6e09686734a6acaa62a73","Boulos vinha crescendo em várias pesquisas."
"007115a81649d159345555571dfd2af3","M de Pablo Marçal 28 já ganhou pra prefeito de são 😮😮😮😮😮😮😮😮😮"
"00712b546d93fcc59ab8201f598d007d","Esse Boulos é o pior candidato pra Sâo Paulo,vive ás custas do lula,so promete mentiras q ele jamais fazerá por Sâo Paulo,nâo votem em Boulos,tem q ser Marçal q é forte candidato,sou Bolsonaro mais Marçal é o certo pra Sâo Paulo"
